市場日付,銘柄名,コード,Ticker,株価,総合点,ランク,判定,PER,予想PER,PBR,ROE%,配当利回り%,売上成長率%,利益成長率%,RSI,前日比%,5日%,20日%,MomentumAcceleration%,1か月%,3か月%,6か月%,25日乖離%,60日高値乖離%,20日平均出来高,MA25,MA75,MA200,ATR14,20日安値,買いゾーン下限,買いゾーン上限,損切り目安,利確目安,ATR損切り,Swing損切り,期待利益%,想定損失%,RR比,半導体AI関連,高配当候補,理由,Ver6順位,signal_id,signal_start_date,signal_start_price,SignalAge,days_outside_gate,FirstSignalReturn%,前回Ver6順位,RankVelocity,ScoreVelocity,Phase,Action
2026-09-11,野村ホールディングス,8604,8604.T,1666.0,120.9,A,強気買い,12.5,18.3,1.3,11.2,306.0,31.2,42.0,61.2,0.0,-0.18,6.11,-1.71,6.1,17.8,37.7,4.35,-0.18,9062935.0,1596.5,1509.3,1367.5,40.5,1497.0,1616.0,1699.0,1533.0,1916.0,1605.3,1489.5,15.0,-8.0,1.88,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,1,8604_20260818_01,2026-08-18,1554.0,19.0,0,7.2072072072072,1.0,0.0,-1.0999999999999943,MATURE,SKIP
2026-09-11,三井住友トラストグループ,8309,8309.T,1757.5,120.0,A,強気買い,13.1,4.7,1.3,10.8,275.0,27.3,59.8,54.1,0.0,-2.42,1.18,-2.71,1.2,16.0,40.4,0.82,-2.87,8655275.0,1743.2,1625.8,1395.0,40.62,1675.5,1705.0,1793.0,1617.0,2021.0,1696.6,1667.1,15.0,-8.0,1.88,,該当,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,2,8309_20260818_01,2026-08-18,1734.0,19.0,0,1.3552479815455598,2.0,0.0,-0.20000000000000284,MATURE,SKIP
2026-09-11,大和証券グループ本社,8601,8601.T,1837.0,117.8,B,買い候補,14.8,18.7,1.4,11.0,381.0,57.2,82.6,53.4,0.0,-1.61,2.0,-2.11,2.0,15.2,24.6,1.22,-2.24,4580230.0,1814.8,1727.6,1555.1,41.43,1719.0,1782.0,1874.0,1690.0,2113.0,1774.9,1710.4,15.0,-8.0,1.88,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,3,8601_20260818_01,2026-08-18,1771.0,18.0,0,3.7267080745341685,3.0,0.0,0.0,MATURE,SKIP
2026-09-11,日本郵船,9101,9101.T,7198.0,114.4,B,買い候補,14.3,14.0,0.9,7.7,333.0,21.1,37.4,63.2,0.0,0.56,12.47,-2.56,12.5,30.3,28.3,4.47,-2.99,3491785.0,6889.9,5987.2,5560.2,197.46,6401.0,6982.0,7342.0,6622.0,8278.0,6901.8,6369.0,15.0,-8.0,1.88,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,4,9101_20260904_02,2026-09-04,7158.0,3.0,0,0.55881531153954,4.0,0.0,-0.5999999999999943,HOLD,HOLD
2026-09-11,LINEヤフー,4689,4689.T,522.1,113.4,B,買い候補,18.8,24.4,1.2,8.3,213.0,13.1,24.1,53.5,-0.8,-1.69,3.12,-2.47,3.1,27.1,28.3,-0.12,-6.87,18497065.0,522.8,461.3,424.0,13.83,487.1,506.0,533.0,480.0,600.0,501.4,484.7,14.9,-8.1,1.85,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,5,4689_20260903_02,2026-09-03,533.9,5.0,0,-2.210151713804076,5.0,0.0,-0.19999999999998863,MATURE,SKIP
2026-09-11,みずほフィナンシャルグループ,8411,8411.T,8606.0,113.2,B,買い候補,15.1,25.6,1.8,12.5,174.0,35.0,49.7,54.9,0.0,-1.91,-0.16,-1.87,-0.2,10.4,37.0,1.53,-1.93,8340955.0,8475.9,8147.0,7048.7,232.91,7966.0,8348.0,8778.0,7918.0,9897.0,8256.6,7926.2,15.0,-8.0,1.88,,該当,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,6,8411_20260818_01,2026-08-18,8531.0,18.0,0,0.8791466416598226,130.0,124.0,47.2,MATURE,SKIP
2026-09-10,アドバンテスト,6857,6857.T,33920.0,113.0,B,買い候補,63.7,142.7,23.6,56.9,18.0,39.3,95.3,51.9,3.29,5.08,-5.62,6.49,-5.6,24.1,41.1,-1.53,-10.22,8535880.0,34448.4,30947.7,26519.0,1842.07,31740.0,32902.0,34598.0,31206.0,39008.0,31156.9,31581.3,15.0,-8.0,1.87,該当,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,7,6857_20260903_02,2026-09-03,32300.0,6.0,0,5.015479876161,6.0,-1.0,0.0,RE-ENTRY,WATCH
2026-09-11,第一生命ホールディングス,8750,8750.T,1833.0,112.7,B,買い候補,14.9,5.0,1.4,13.6,399.0,28.0,278.3,48.5,0.0,-2.37,-2.19,-1.82,-2.2,3.2,27.2,-0.3,-6.43,8481500.0,1838.6,1815.6,1552.4,41.72,1750.0,1778.0,1870.0,1686.0,2108.0,1770.4,1741.2,15.0,-8.0,1.87,,該当,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,8,8750_20260911_03,2026-09-11,1833.0,0.0,0,0.0,51.0,43.0,21.10000000000001,NEW,WATCH
2026-09-11,三菱UFJフィナンシャル・グループ,8306,8306.T,3662.0,110.5,B,買い候補,15.5,24.1,1.8,9.5,262.0,28.8,50.9,53.1,0.0,-3.25,-0.65,-3.09,-0.7,13.0,39.0,1.05,-3.61,36635610.0,3623.8,3455.3,2987.4,91.22,3415.0,3552.0,3735.0,3369.0,4211.0,3525.2,3397.9,15.0,-8.0,1.87,,該当,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,9,8306_20260818_01,2026-08-18,3654.0,18.0,0,0.21893814997262506,8.0,-1.0,-0.5,MATURE,SKIP
2026-09-11,千葉銀行,8331,8331.T,2728.0,110.1,B,買い候補,18.7,24.7,1.5,8.3,235.0,51.8,40.2,47.2,0.0,-4.65,-3.55,-3.76,-3.6,8.2,32.0,-1.81,-4.65,2544355.0,2778.4,2631.0,2248.2,76.66,2641.0,2646.0,2783.0,2510.0,3137.0,2613.0,2627.8,15.0,-8.0,1.88,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,10,8331_20260818_01,2026-08-18,2837.5,18.0,0,-3.859030837004407,7.0,-3.0,-1.5,MATURE,SKIP
2026-09-11,MS&ADインシュアランスグループホールディングス,8725,8725.T,4964.0,110.0,B,買い候補,9.4,12.1,1.1,16.1,282.0,2.4,49.8,48.7,0.0,-5.27,2.65,-5.93,2.6,6.2,23.7,-0.67,-5.27,4124500.0,4997.4,4706.7,4214.0,108.5,4755.0,4815.0,5063.0,4567.0,5709.0,4801.3,4731.2,15.0,-8.0,1.88,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,11,8725_20260818_01,2026-08-18,4985.0,19.0,0,-0.42126379137412684,10.0,-1.0,-0.5999999999999943,MATURE,SKIP
2026-09-11,NTT,9432,9432.T,175.2,109.6,C,買い候補,13.7,12.0,1.4,10.7,308.0,10.9,7.5,67.3,0.0,1.51,7.68,-0.41,7.7,19.5,14.6,4.7,-0.23,221376845.0,167.3,155.0,153.7,3.12,158.8,170.0,179.0,161.0,201.0,170.5,158.0,14.7,-8.1,1.82,,該当,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,12,9432_20260903_02,2026-09-03,173.2,5.0,0,1.1547344110854452,15.0,3.0,2.1999999999999886,HOLD,HOLD
2026-09-11,バンダイナムコホールディングス,7832,7832.T,5236.0,109.2,C,買い候補,24.1,30.8,3.8,18.3,95.0,9.3,34.6,47.9,0.0,-5.91,-3.66,-5.0,-3.7,45.7,24.6,-4.37,-9.41,2668620.0,5475.4,4474.1,4202.0,161.24,5161.0,5079.0,5341.0,4817.0,6021.0,4994.1,5135.2,15.0,-8.0,1.87,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,13,7832_20260903_01,2026-09-03,5618.0,6.0,0,-6.7995728017087975,11.0,-2.0,-0.8999999999999915,MATURE,SKIP
