市場日付,銘柄名,コード,Ticker,株価,総合点,ランク,判定,PER,予想PER,PBR,ROE%,配当利回り%,売上成長率%,利益成長率%,RSI,前日比%,5日%,20日%,MomentumAcceleration%,1か月%,3か月%,6か月%,25日乖離%,60日高値乖離%,20日平均出来高,MA25,MA75,MA200,ATR14,20日安値,買いゾーン下限,買いゾーン上限,損切り目安,利確目安,ATR損切り,Swing損切り,期待利益%,想定損失%,RR比,半導体AI関連,高配当候補,理由,Ver6順位,signal_id,signal_start_date,signal_start_price,SignalAge,days_outside_gate,FirstSignalReturn%,前回Ver6順位,RankVelocity,ScoreVelocity,Phase,Action
2026-08-31,三井住友トラストグループ,8309,8309.T,1767.5,122.0,A,強気買い,13.4,4.8,1.3,10.8,265.0,27.3,59.8,62.0,-1.23,3.85,6.86,2.13,6.9,27.2,32.1,3.58,-1.23,8052930.0,1706.5,1582.0,1362.7,39.05,1573.5,1714.0,1803.0,1626.0,2033.0,1708.9,1565.6,15.0,-8.0,1.88,,該当,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,1,8309_20260818_01,2026-08-18,1734.0,11.0,0,1.931949250288345,1.0,0.0,0.0,HOLD,HOLD
2026-08-31,野村ホールディングス,8604,8604.T,1630.0,117.9,B,買い候補,12.2,17.9,1.2,11.2,311.0,31.2,42.0,62.4,-0.73,5.91,7.24,4.1,7.2,23.1,17.7,4.49,-0.73,8490590.0,1560.0,1464.2,1342.3,37.57,1455.5,1581.0,1663.0,1500.0,1874.0,1573.7,1448.2,15.0,-8.0,1.88,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,2,8604_20260818_01,2026-08-18,1554.0,11.0,0,4.890604890604888,2.0,0.0,-0.6999999999999886,HOLD,HOLD
2026-08-31,大和証券グループ本社,8601,8601.T,1844.0,117.6,B,買い候補,14.9,18.7,1.4,11.0,376.0,57.2,82.6,58.8,-1.02,3.22,2.05,2.71,2.0,23.0,16.7,2.09,-1.86,4335510.0,1806.3,1684.7,1527.9,39.58,1719.0,1789.0,1881.0,1696.0,2121.0,1784.6,1710.4,15.0,-8.0,1.87,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,3,8601_20260818_01,2026-08-18,1771.0,10.0,0,4.121964991530214,3.0,0.0,1.1999999999999886,HOLD,HOLD
2026-08-31,MS&ADインシュアランスグループホールディングス,8725,8725.T,5071.0,115.3,B,買い候補,9.6,12.3,1.1,16.1,274.0,2.4,49.8,61.2,-0.84,2.92,2.99,2.18,3.0,18.9,20.6,2.88,-0.84,3720745.0,4928.8,4615.0,4128.2,110.92,4702.0,4919.0,5172.0,4665.0,5832.0,4904.6,4678.5,15.0,-8.0,1.87,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,4,8725_20260818_01,2026-08-18,4985.0,11.0,0,1.7251755265797364,5.0,1.0,-0.9000000000000057,ACCELERATION,ENTRY
2026-08-31,日本郵船,9101,9101.T,6941.0,115.0,B,買い候補,13.7,13.5,0.9,7.7,337.0,21.1,37.4,64.7,-2.45,-3.6,13.6,-7.0,13.6,30.5,31.6,7.48,-3.6,3500720.0,6457.8,5773.0,5454.3,191.11,5735.0,6733.0,7080.0,6386.0,7982.0,6654.3,5706.3,15.0,-8.0,1.88,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,5,9101_20260827_01,2026-08-27,6910.0,1.0,0,0.4486251808972552,44.0,39.0,15.0,MATURE,SKIP
2026-08-31,スズキ,7269,7269.T,2202.0,114.4,B,買い候補,9.7,12.5,1.2,15.3,240.0,22.0,80.0,64.2,1.47,3.55,5.56,2.16,5.6,14.8,-3.3,6.61,0.0,7129705.0,2065.6,1982.4,2069.6,57.01,1806.0,2136.0,2246.0,2026.0,2532.0,2116.5,1797.0,15.0,-8.0,1.88,,,200日線上、75日線上、RSI適正、3か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,6,7269_20260818_01,2026-08-18,2081.0,10.0,0,5.81451225372418,9.0,3.0,1.6000000000000085,ACCELERATION,ENTRY
2026-08-31,キリンホールディングス,2503,2503.T,3049.0,113.5,B,買い候補,12.5,17.7,1.8,15.1,249.0,9.2,164.9,55.9,-0.13,-0.13,3.25,-0.94,3.3,19.8,16.9,1.2,-2.68,3040955.0,3012.9,2834.8,2581.4,65.78,2805.5,2958.0,3110.0,2805.0,3506.0,2950.3,2791.5,15.0,-8.0,1.87,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,7,2503_20260818_01,2026-08-18,3000.0,11.0,0,1.633333333333331,10.0,3.0,1.0,MATURE,SKIP
2026-08-31,みずほフィナンシャルグループ,8411,8411.T,8463.0,113.1,B,買い候補,15.1,25.1,1.8,12.5,177.0,35.0,49.7,54.9,-0.27,4.38,3.62,3.47,3.6,15.2,22.6,1.72,-3.56,7900890.0,8320.1,7959.2,6888.0,230.09,7857.0,8209.0,8632.0,7786.0,9732.0,8117.9,7817.7,15.0,-8.0,1.87,,該当,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,8,8411_20260818_01,2026-08-18,8531.0,11.0,0,-0.7970929551049166,4.0,-4.0,-3.200000000000003,HOLD,HOLD
2026-08-31,三菱UFJフィナンシャル・グループ,8306,8306.T,3643.0,112.8,B,買い候補,15.4,24.0,1.8,9.5,262.0,28.8,50.9,56.1,-0.41,4.65,2.02,4.15,2.0,19.6,26.9,1.54,-4.11,34387205.0,3587.9,3377.0,2925.8,89.0,3415.0,3534.0,3716.0,3352.0,4189.0,3509.5,3397.9,15.0,-8.0,1.88,,該当,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,9,8306_20260818_01,2026-08-18,3654.0,10.0,0,-0.3010399562123678,8.0,-1.0,-1.2000000000000028,HOLD,HOLD
2026-08-31,千葉銀行,8331,8331.T,2806.0,112.5,B,買い候補,19.2,25.4,1.5,8.3,227.0,51.8,40.2,57.2,-0.3,2.78,6.81,1.08,6.8,23.0,25.6,2.64,-1.32,2252920.0,2733.8,2576.7,2190.4,74.84,2504.0,2722.0,2862.0,2582.0,3227.0,2693.7,2491.5,15.0,-8.0,1.88,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,10,8331_20260818_01,2026-08-18,2837.5,10.0,0,-1.1101321585903046,7.0,-3.0,-1.5,HOLD,HOLD
2026-08-31,第一生命ホールディングス,8750,8750.T,1822.5,112.1,B,買い候補,15.0,4.9,1.4,13.6,391.0,28.0,278.3,47.7,-1.11,2.56,-5.0,3.81,-5.0,12.4,17.7,-2.08,-6.97,7875250.0,1861.2,1791.8,1519.0,41.5,1750.0,1768.0,1859.0,1677.0,2096.0,1760.3,1741.2,15.0,-8.0,1.88,,該当,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,11,8750_20260827_02,2026-08-27,1817.0,2.0,0,0.30269675288938647,6.0,-5.0,-2.4000000000000057,NEW,WATCH
2026-08-31,商船三井,9104,9104.T,6933.0,111.0,B,買い候補,11.2,12.3,0.8,7.9,289.0,68.9,16.2,63.7,-2.3,-4.7,17.63,-9.11,17.6,26.1,23.9,6.92,-4.74,3507175.0,6484.3,5839.0,5488.5,197.49,5658.0,6725.0,7072.0,6378.0,7973.0,6636.8,5629.7,15.0,-8.0,1.87,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,12,9104_20260827_01,2026-08-27,6982.0,1.0,0,-0.7018046405041556,49.0,37.0,13.0,MATURE,SKIP
2026-08-31,ふくおかフィナンシャルグループ,8354,8354.T,7815.0,110.7,B,買い候補,17.3,19.2,1.3,8.7,268.0,13.1,25.8,59.3,-0.4,3.7,6.18,2.16,6.2,22.7,20.0,3.09,-0.4,635540.0,7580.4,7165.0,6247.3,197.96,7093.0,7581.0,7971.0,7190.0,8987.0,7518.1,7057.5,15.0,-8.0,1.88,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,13,8354_20260821_01,2026-08-21,7564.0,5.0,0,3.318350079323107,11.0,-2.0,-1.0999999999999943,ACCELERATION,ENTRY
2026-08-31,ブリヂストン,5108,5108.T,4135.0,109.1,C,買い候補,20.9,7.4,1.4,11.3,316.0,14.2,210.1,60.2,0.53,-0.05,4.29,-1.12,4.3,23.7,12.3,1.59,-4.28,3926065.0,4070.3,3654.2,3508.4,82.21,3811.0,4011.0,4218.0,3804.0,4755.0,4011.7,3791.9,15.0,-8.0,1.87,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,14,5108_20260818_01,2026-08-18,4074.0,10.0,0,1.497299950908193,13.0,-1.0,0.0,MATURE,SKIP
2026-08-31,キッコーマン,2801,2801.T,1824.5,109.0,C,買い候補,27.7,28.4,2.9,12.1,138.0,15.0,26.4,61.5,0.75,-1.11,10.74,-3.8,10.7,26.3,24.0,4.1,-1.11,3754255.0,1752.6,1617.0,1490.9,49.07,1555.0,1770.0,1861.0,1679.0,2098.0,1750.9,1547.2,15.0,-8.0,1.88,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,15,2801_20260827_01,2026-08-27,1810.0,2.0,0,0.801104972375688,15.0,0.0,1.4000000000000057,MATURE,SKIP
2026-08-31,出光興産,5019,5019.T,1384.5,108.1,C,買い候補,9.9,10.5,1.0,22.5,261.0,23.3,4095.7,61.8,0.36,0.44,5.61,-0.97,5.6,2.2,-0.2,4.57,0.0,3569140.0,1323.9,1305.4,1310.1,32.23,1228.0,1343.0,1412.0,1274.0,1592.0,1336.2,1221.9,15.0,-8.0,1.88,,,200日線上、75日線上、RSI適正、3か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,16,5019_20260818_01,2026-08-18,1370.5,11.0,0,1.0215249908792412,14.0,-2.0,0.19999999999998863,HOLD,HOLD
2026-08-31,三井住友フィナンシャルグループ,8316,8316.T,6872.0,107.9,C,買い候補,15.4,21.6,1.6,8.6,196.0,24.8,35.0,54.8,-0.43,4.23,0.85,4.02,0.9,15.5,18.5,1.45,-4.74,10546105.0,6774.0,6535.2,5700.3,160.46,6420.0,6666.0,7009.0,6322.0,7903.0,6631.3,6387.9,15.0,-8.0,1.87,,該当,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,17,8316_20260827_02,2026-08-27,6776.0,2.0,0,1.416765053128688,12.0,-5.0,-2.299999999999997,ACCELERATION,ENTRY
