市場日付,銘柄名,コード,Ticker,株価,総合点,ランク,判定,PER,予想PER,PBR,ROE%,配当利回り%,売上成長率%,利益成長率%,RSI,前日比%,5日%,20日%,MomentumAcceleration%,1か月%,3か月%,6か月%,25日乖離%,60日高値乖離%,20日平均出来高,MA25,MA75,MA200,ATR14,20日安値,買いゾーン下限,買いゾーン上限,損切り目安,利確目安,ATR損切り,Swing損切り,期待利益%,想定損失%,RR比,半導体AI関連,高配当候補,理由,Ver6順位,signal_id,signal_start_date,signal_start_price,SignalAge,days_outside_gate,FirstSignalReturn%,前回Ver6順位,RankVelocity,ScoreVelocity,Phase,Action
2026-09-15,三井住友トラストグループ,8309,8309.T,1782.0,121.1,A,強気買い,13.5,4.8,1.3,10.8,264.0,27.3,59.8,56.9,-0.92,1.45,2.77,0.76,2.8,18.2,47.0,1.68,-1.52,8243940.0,1752.5,1636.9,1402.5,40.57,1675.5,1729.0,1818.0,1639.0,2049.0,1721.2,1667.1,15.0,-8.0,1.87,,該当,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,1,8309_20260818_01,2026-08-18,1734.0,21.0,0,2.768166089965396,1.0,0.0,0.19999999999998863,HOLD,HOLD
2026-09-15,大和証券グループ本社,8601,8601.T,1848.5,119.5,B,買い候補,14.9,18.8,1.4,11.0,374.0,57.2,82.6,54.1,-1.31,0.76,4.38,-0.33,4.4,15.0,31.6,1.59,-1.62,4346805.0,1819.6,1737.6,1561.7,40.77,1719.0,1793.0,1885.0,1701.0,2126.0,1787.3,1710.4,15.0,-8.0,1.88,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,2,8601_20260818_01,2026-08-18,1771.0,20.0,0,4.376058723884801,3.0,1.0,0.20000000000000284,HOLD,HOLD
2026-09-15,野村ホールディングス,8604,8604.T,1653.5,119.0,B,買い候補,12.4,18.2,1.3,11.2,304.0,31.2,42.0,57.8,-1.28,0.3,6.4,-1.3,6.4,14.0,42.7,3.01,-1.28,8734785.0,1605.1,1519.8,1373.6,38.89,1497.0,1604.0,1687.0,1521.0,1902.0,1595.2,1489.5,15.0,-8.0,1.88,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,3,8604_20260818_01,2026-08-18,1554.0,21.0,0,6.402831402831399,2.0,-1.0,-1.5999999999999943,HOLD,HOLD
2026-09-15,MS&ADインシュアランスグループホールディングス,8725,8725.T,5137.0,115.4,B,買い候補,9.7,12.5,1.1,16.1,269.0,2.4,49.8,56.4,-1.34,1.16,3.05,0.4,3.0,12.7,31.3,2.15,-1.97,3829010.0,5029.0,4732.5,4234.1,119.03,4755.0,4983.0,5240.0,4726.0,5908.0,4958.5,4731.2,15.0,-8.0,1.88,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,4,8725_20260818_01,2026-08-18,4985.0,21.0,0,3.0491474423269826,5.0,1.0,0.6000000000000085,ACCELERATION,ENTRY
2026-09-15,日本郵船,9101,9101.T,7338.0,115.0,B,買い候補,14.5,14.3,1.0,7.7,327.0,21.1,37.4,66.6,0.01,0.66,8.17,-1.38,8.2,37.2,32.7,5.0,-1.11,3270965.0,6988.6,6041.9,5586.1,197.79,6647.0,7118.0,7485.0,6751.0,8439.0,7041.3,6613.8,15.0,-8.0,1.88,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,5,9101_20260904_02,2026-09-04,7158.0,5.0,0,2.514668901927908,4.0,-1.0,0.0,HOLD,HOLD
2026-09-15,第一生命ホールディングス,8750,8750.T,1890.0,112.7,B,買い候補,15.3,5.1,1.5,13.6,376.0,28.0,278.3,55.4,-1.31,3.7,2.63,3.05,2.6,5.4,35.9,2.61,-3.52,8036515.0,1841.9,1823.5,1559.8,43.67,1750.0,1833.0,1928.0,1739.0,2174.0,1824.5,1741.2,15.0,-8.0,1.88,,該当,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,6,8750_20260911_03,2026-09-11,1833.0,2.0,0,3.109656301145658,8.0,2.0,-0.09999999999999432,ACCELERATION,ENTRY
2026-09-15,みずほフィナンシャルグループ,8411,8411.T,8676.0,112.2,B,買い候補,15.5,25.8,1.8,12.5,171.0,35.0,49.7,55.7,-1.3,0.9,1.7,0.47,1.7,8.4,43.0,1.96,-1.3,8048860.0,8508.9,8190.4,7086.4,236.54,7966.0,8416.0,8850.0,7982.0,9977.0,8321.2,7926.2,15.0,-8.0,1.87,,該当,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,7,8411_20260818_01,2026-08-18,8531.0,20.0,0,1.6996835072089933,7.0,0.0,-0.8999999999999915,HOLD,HOLD
2026-09-15,千葉銀行,8331,8331.T,2744.0,111.7,B,買い候補,18.8,24.8,1.5,8.3,231.0,51.8,40.2,48.8,-0.96,-0.27,-3.3,0.55,-3.3,11.4,36.6,-1.49,-4.09,2538480.0,2785.4,2643.1,2260.8,75.96,2641.0,2662.0,2799.0,2524.0,3156.0,2630.1,2627.8,15.0,-8.0,1.87,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,8,8331_20260818_01,2026-08-18,2837.5,20.0,0,-3.295154185022031,9.0,1.0,0.29999999999999716,MATURE,SKIP
2026-09-15,LINEヤフー,4689,4689.T,561.3,111.0,B,買い候補,20.2,26.2,1.3,8.3,197.0,13.1,24.1,66.9,0.41,6.53,12.73,3.35,12.7,34.1,43.7,5.99,0.0,19013590.0,529.6,465.5,425.6,15.04,492.1,544.0,573.0,516.0,645.0,538.7,489.6,14.9,-8.1,1.85,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,9,4689_20260903_02,2026-09-03,533.9,7.0,0,5.132047199850165,6.0,-3.0,-3.0,HOLD,HOLD
2026-09-15,バンダイナムコホールディングス,7832,7832.T,5565.0,111.0,B,買い候補,25.6,32.8,4.0,18.3,89.0,9.3,34.6,59.0,-0.93,3.96,4.17,2.92,4.2,54.1,32.2,1.28,-3.72,2593820.0,5494.5,4527.3,4214.6,177.88,5161.0,5398.0,5676.0,5120.0,6400.0,5298.2,5135.2,15.0,-8.0,1.88,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,10,7832_20260903_01,2026-09-03,5618.0,8.0,0,-0.9433962264150941,11.0,1.0,0.0,ACCELERATION,ENTRY
