市場日付,銘柄名,コード,Ticker,株価,総合点,ランク,判定,PER,予想PER,PBR,ROE%,配当利回り%,売上成長率%,利益成長率%,RSI,前日比%,5日%,20日%,MomentumAcceleration%,1か月%,3か月%,6か月%,25日乖離%,60日高値乖離%,20日平均出来高,MA25,MA75,MA200,ATR14,20日安値,買いゾーン下限,買いゾーン上限,損切り目安,利確目安,ATR損切り,Swing損切り,期待利益%,想定損失%,RR比,半導体AI関連,高配当候補,理由,Ver6順位,signal_id,signal_start_date,signal_start_price,SignalAge,days_outside_gate,FirstSignalReturn%,前回Ver6順位,RankVelocity,ScoreVelocity,Phase,Action
2026-09-14,三井住友トラストグループ,8309,8309.T,1760.5,120.9,A,強気買い,13.3,4.7,1.3,10.8,269.0,27.3,59.8,54.3,-0.37,-1.21,1.85,-1.67,1.9,17.8,45.9,0.78,-2.71,8812095.0,1746.8,1630.9,1398.6,40.48,1675.5,1708.0,1796.0,1620.0,2025.0,1699.8,1667.1,15.0,-8.0,1.88,,該当,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,1,8309_20260818_01,2026-08-18,1734.0,20.0,0,1.5282583621683887,2.0,1.0,0.9000000000000057,MATURE,SKIP
2026-09-14,野村ホールディングス,8604,8604.T,1658.5,120.6,A,強気買い,12.4,18.2,1.3,11.2,306.0,31.2,42.0,59.7,-0.36,0.15,6.38,-1.44,6.4,17.2,39.8,3.63,-0.63,9133840.0,1600.3,1514.7,1370.5,38.39,1497.0,1609.0,1692.0,1526.0,1907.0,1600.9,1489.5,15.0,-8.0,1.88,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,2,8604_20260818_01,2026-08-18,1554.0,20.0,0,6.724581724581724,1.0,-1.0,-0.30000000000001137,HOLD,HOLD
2026-09-14,大和証券グループ本社,8601,8601.T,1839.0,119.3,B,買い候補,14.8,18.7,1.4,11.0,380.0,57.2,82.6,53.6,-0.16,-1.47,3.4,-2.32,3.4,14.8,29.7,1.28,-2.13,4554530.0,1815.8,1732.6,1558.3,39.67,1719.0,1784.0,1876.0,1692.0,2115.0,1779.5,1710.4,15.0,-8.0,1.88,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,3,8601_20260818_01,2026-08-18,1771.0,19.0,0,3.839638622247321,3.0,0.0,1.5,MATURE,SKIP
2026-09-14,日本郵船,9101,9101.T,7309.0,115.0,B,買い候補,14.5,14.3,0.9,7.7,330.0,21.1,37.4,66.0,0.65,-1.5,12.62,-4.65,12.6,33.7,29.9,5.31,-1.5,3522145.0,6940.2,6014.5,5573.2,202.39,6495.0,7090.0,7455.0,6724.0,8405.0,7005.4,6462.5,15.0,-8.0,1.87,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,4,9101_20260904_02,2026-09-04,7158.0,4.0,0,2.10952780106175,4.0,0.0,0.5999999999999943,MATURE,SKIP
2026-09-14,MS&ADインシュアランスグループホールディングス,8725,8725.T,5153.0,114.8,B,買い候補,9.7,12.5,1.1,16.1,275.0,2.4,49.8,58.4,1.22,0.08,4.63,-1.08,4.6,11.6,31.0,2.76,-1.66,4076855.0,5014.6,4720.5,4224.3,114.9,4755.0,4998.0,5256.0,4741.0,5926.0,4980.7,4731.2,15.0,-8.0,1.88,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,5,8725_20260818_01,2026-08-18,4985.0,20.0,0,3.3701103309929703,11.0,6.0,4.799999999999997,HOLD,HOLD
2026-09-14,LINEヤフー,4689,4689.T,552.7,114.0,B,買い候補,19.8,25.8,1.3,8.3,202.0,13.1,24.1,64.6,1.52,5.98,12.36,2.89,12.4,32.7,41.1,4.99,-1.41,18898900.0,526.4,463.5,424.8,14.97,487.1,536.0,564.0,508.0,636.0,530.2,484.7,15.1,-8.1,1.86,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,6,4689_20260903_02,2026-09-03,533.9,6.0,0,3.521258662670923,5.0,-1.0,0.5999999999999943,HOLD,HOLD
2026-09-14,みずほフィナンシャルグループ,8411,8411.T,8544.0,113.1,B,買い候補,15.2,25.4,1.8,12.5,173.0,35.0,49.7,52.2,-1.27,-1.91,0.16,-1.95,0.2,10.1,39.7,0.73,-2.63,8532655.0,8481.8,8167.3,7066.7,232.57,7966.0,8288.0,8715.0,7860.0,9826.0,8195.1,7926.2,15.0,-8.0,1.87,,該当,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,7,8411_20260818_01,2026-08-18,8531.0,19.0,0,0.15238541788771265,6.0,-1.0,-0.10000000000000853,MATURE,SKIP
2026-09-14,第一生命ホールディングス,8750,8750.T,1888.0,112.8,B,買い候補,15.6,5.1,1.5,13.6,382.0,28.0,278.3,56.3,0.27,1.07,2.22,0.52,2.2,5.5,35.1,2.67,-3.62,8516495.0,1838.8,1819.8,1556.2,43.13,1750.0,1831.0,1926.0,1737.0,2171.0,1823.3,1741.2,15.0,-8.0,1.87,,該当,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,8,8750_20260911_03,2026-09-11,1833.0,1.0,0,3.000545553737033,8.0,0.0,0.09999999999999432,ACCELERATION,ENTRY
2026-09-14,千葉銀行,8331,8331.T,2721.5,111.4,B,買い候補,18.6,24.7,1.5,8.3,235.0,51.8,40.2,46.6,-0.27,-3.34,-4.29,-2.27,-4.3,10.8,36.3,-2.13,-4.88,2789115.0,2780.6,2636.9,2254.4,73.82,2641.0,2640.0,2776.0,2504.0,3130.0,2610.8,2627.8,15.0,-8.0,1.88,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,9,8331_20260818_01,2026-08-18,2837.5,19.0,0,-4.088105726872248,10.0,1.0,1.3000000000000114,MATURE,SKIP
2026-09-14,豊田通商,8015,8015.T,7519.0,111.1,B,買い候補,21.4,21.4,2.7,16.1,165.0,37.6,40.1,55.8,-0.45,-2.1,1.92,-2.58,1.9,17.2,19.5,1.09,-2.44,2114175.0,7437.7,6721.9,6286.5,235.34,6929.0,7293.0,7669.0,6917.0,8647.0,7166.0,6894.4,15.0,-8.0,1.87,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,10,8015_20260828_01,2026-08-28,7583.0,10.0,0,-0.8439931425557212,15.0,5.0,3.0999999999999943,MATURE,SKIP
