市場日付,銘柄名,コード,Ticker,株価,総合点,ランク,判定,PER,予想PER,PBR,ROE%,配当利回り%,売上成長率%,利益成長率%,RSI,前日比%,5日%,20日%,MomentumAcceleration%,1か月%,3か月%,6か月%,25日乖離%,60日高値乖離%,20日平均出来高,MA25,MA75,MA200,ATR14,20日安値,買いゾーン下限,買いゾーン上限,損切り目安,利確目安,ATR損切り,Swing損切り,期待利益%,想定損失%,RR比,半導体AI関連,高配当候補,理由,Ver6順位,signal_id,signal_start_date,signal_start_price,SignalAge,days_outside_gate,FirstSignalReturn%,前回Ver6順位,RankVelocity,ScoreVelocity,Phase,Action
2026-09-02,三井住友トラストグループ,8309,8309.T,1787.5,122.0,A,強気買い,13.5,4.8,1.3,10.8,263.0,27.3,59.8,63.0,-1.22,2.11,9.6,-0.29,9.6,24.9,37.1,4.27,-1.22,8000705.0,1714.2,1593.1,1370.3,42.51,1621.0,1734.0,1823.0,1644.0,2056.0,1723.7,1612.9,15.0,-8.0,1.87,,該当,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,1,8309_20260818_01,2026-08-18,1734.0,13.0,0,3.085351787773938,1.0,0.0,0.0,HOLD,HOLD
2026-09-02,野村ホールディングス,8604,8604.T,1623.5,119.4,B,買い候補,12.2,17.9,1.2,11.2,311.0,31.2,42.0,60.3,-1.04,1.25,7.16,-0.54,7.2,20.3,22.2,3.82,-1.13,8237105.0,1563.7,1474.2,1348.2,37.71,1497.0,1575.0,1656.0,1494.0,1867.0,1566.9,1489.5,15.0,-8.0,1.88,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,2,8604_20260818_01,2026-08-18,1554.0,13.0,0,4.472329472329473,2.0,0.0,1.3000000000000114,HOLD,HOLD
2026-09-02,大和証券グループ本社,8601,8601.T,1842.0,118.2,B,買い候補,14.8,18.7,1.4,11.0,376.0,57.2,82.6,57.2,-0.99,1.54,4.33,0.46,4.3,20.2,18.6,1.99,-1.97,4222440.0,1806.0,1694.7,1534.4,39.86,1719.0,1787.0,1879.0,1695.0,2118.0,1782.2,1710.4,15.0,-8.0,1.88,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,3,8601_20260818_01,2026-08-18,1771.0,12.0,0,4.009034443817061,3.0,0.0,0.4000000000000057,HOLD,HOLD
2026-09-02,スズキ,7269,7269.T,2215.5,116.7,B,買い候補,9.7,12.6,1.2,15.3,231.0,22.0,80.0,62.5,-1.75,2.9,16.36,-1.19,16.4,19.4,-1.0,6.51,-1.75,6707200.0,2080.0,1994.2,2070.8,59.68,1806.0,2149.0,2260.0,2038.0,2548.0,2126.0,1797.0,15.0,-8.0,1.87,,,200日線上、75日線上、RSI適正、3か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,4,7269_20260818_01,2026-08-18,2081.0,12.0,0,6.463238827486784,11.0,7.0,5.6000000000000085,HOLD,HOLD
2026-09-02,MS&ADインシュアランスグループホールディングス,8725,8725.T,5180.0,116.4,B,買い候補,9.8,12.6,1.1,16.1,270.0,2.4,49.8,66.6,-0.13,1.89,9.24,-0.42,9.2,22.0,22.3,4.81,-0.13,3753455.0,4942.2,4636.3,4149.2,111.59,4731.0,5025.0,5284.0,4766.0,5957.0,5012.6,4707.3,15.0,-8.0,1.88,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,5,8725_20260818_01,2026-08-18,4985.0,13.0,0,3.911735205616851,4.0,-1.0,-0.3999999999999915,HOLD,HOLD
2026-09-02,みずほフィナンシャルグループ,8411,8411.T,8703.0,114.7,B,買い候補,15.5,25.9,1.8,12.5,172.0,35.0,49.7,60.7,0.07,4.68,7.03,2.92,7.0,13.8,29.3,4.24,-0.82,7955465.0,8348.8,8014.2,6925.7,238.81,7966.0,8442.0,8877.0,8007.0,10008.0,8344.8,7926.2,15.0,-8.0,1.87,,該当,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,6,8411_20260818_01,2026-08-18,8531.0,13.0,0,2.01617629820654,5.0,-1.0,-0.29999999999999716,HOLD,HOLD
2026-09-02,第一生命ホールディングス,8750,8750.T,1869.5,114.2,B,買い候補,15.4,5.1,1.5,13.6,385.0,28.0,278.3,54.7,0.05,2.47,-0.61,2.62,-0.6,13.5,22.5,0.68,-4.57,8220485.0,1856.9,1798.8,1527.2,43.48,1750.0,1813.0,1907.0,1720.0,2150.0,1804.3,1741.2,15.0,-8.0,1.88,,該当,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,7,8750_20260827_02,2026-08-27,1817.0,4.0,0,2.8893780957622406,6.0,-1.0,0.29999999999999716,MATURE,SKIP
2026-09-02,千葉銀行,8331,8331.T,2863.0,113.8,B,買い候補,19.6,25.9,1.5,8.3,224.0,51.8,40.2,62.1,0.28,1.45,8.8,-0.75,8.8,20.2,29.4,4.38,0.0,2282455.0,2742.8,2592.4,2204.2,75.98,2584.5,2777.0,2920.0,2634.0,3292.0,2749.0,2571.6,15.0,-8.0,1.87,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,8,8331_20260818_01,2026-08-18,2837.5,12.0,0,0.8986784140969206,9.0,1.0,0.7000000000000028,HOLD,HOLD
2026-09-02,三菱UFJフィナンシャル・グループ,8306,8306.T,3703.0,112.4,B,買い候補,15.7,24.4,1.8,9.5,259.0,28.8,50.9,60.0,0.08,3.46,6.71,1.79,6.7,16.9,33.8,3.23,-2.53,33155710.0,3587.1,3397.2,2940.3,89.24,3415.0,3592.0,3777.0,3407.0,4258.0,3569.1,3397.9,15.0,-8.0,1.87,,該当,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,9,8306_20260818_01,2026-08-18,3654.0,12.0,0,1.3409961685823646,8.0,-1.0,-1.0999999999999943,HOLD,HOLD
2026-09-02,キリンホールディングス,2503,2503.T,3052.0,111.1,B,買い候補,12.5,17.8,1.8,15.1,248.0,9.2,164.9,56.0,-0.29,-0.88,6.86,-2.59,6.9,17.7,12.8,1.09,-2.59,2981025.0,3019.0,2847.6,2590.7,61.82,2805.5,2960.0,3113.0,2808.0,3510.0,2959.3,2791.5,15.0,-8.0,1.88,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,10,2503_20260818_01,2026-08-18,3000.0,13.0,0,1.7333333333333423,7.0,-3.0,-2.6000000000000085,MATURE,SKIP
