市場日付,銘柄名,コード,Ticker,株価,総合点,ランク,判定,PER,予想PER,PBR,ROE%,配当利回り%,売上成長率%,利益成長率%,RSI,前日比%,5日%,20日%,MomentumAcceleration%,1か月%,3か月%,6か月%,25日乖離%,60日高値乖離%,20日平均出来高,MA25,MA75,MA200,ATR14,20日安値,買いゾーン下限,買いゾーン上限,損切り目安,利確目安,ATR損切り,Swing損切り,期待利益%,想定損失%,RR比,半導体AI関連,高配当候補,理由,Ver6順位,signal_id,signal_start_date,signal_start_price,SignalAge,days_outside_gate,FirstSignalReturn%,前回Ver6順位,RankVelocity,ScoreVelocity,Phase,Action
2026-09-01,三井住友トラストグループ,8309,8309.T,1796.5,122.0,A,強気買い,13.6,4.8,1.3,10.8,267.0,27.3,59.8,68.0,0.39,5.55,8.62,3.4,8.6,29.3,34.3,5.2,0.0,8088165.0,1707.6,1582.4,1362.8,39.55,1573.5,1743.0,1832.0,1653.0,2066.0,1737.2,1565.6,15.0,-8.0,1.88,,該当,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,1,8309_20260818_01,2026-08-18,1734.0,12.0,0,3.6043829296424468,1.0,0.0,0.0,HOLD,HOLD
2026-09-01,野村ホールディングス,8604,8604.T,1637.0,118.1,B,買い候補,12.3,18.0,1.2,11.2,312.0,31.2,42.0,63.9,-0.3,6.37,7.7,4.44,7.7,23.6,18.2,4.92,-0.3,8500120.0,1560.3,1464.3,1342.4,38.07,1455.5,1588.0,1670.0,1506.0,1883.0,1579.9,1448.2,15.0,-8.0,1.88,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,2,8604_20260818_01,2026-08-18,1554.0,12.0,0,5.341055341055334,2.0,0.0,0.19999999999998863,HOLD,HOLD
2026-09-01,大和証券グループ本社,8601,8601.T,1855.0,117.8,B,買い候補,15.0,18.8,1.4,11.0,380.0,57.2,82.6,61.0,-0.43,3.83,2.66,3.17,2.7,23.7,17.4,2.67,-1.28,4336775.0,1806.7,1684.8,1527.9,39.87,1719.0,1799.0,1892.0,1707.0,2133.0,1795.2,1710.4,15.0,-8.0,1.88,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,3,8601_20260818_01,2026-08-18,1771.0,11.0,0,4.743083003952564,3.0,0.0,0.20000000000000284,HOLD,HOLD
2026-09-01,MS&ADインシュアランスグループホールディングス,8725,8725.T,5183.0,116.8,B,買い候補,9.8,12.6,1.1,16.1,274.0,2.4,49.8,67.1,1.35,5.2,5.26,3.88,5.3,21.5,23.3,5.06,0.0,3757825.0,4933.3,4616.5,4128.8,113.63,4702.0,5028.0,5287.0,4768.0,5960.0,5012.5,4678.5,15.0,-8.0,1.87,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,4,8725_20260818_01,2026-08-18,4985.0,12.0,0,3.9719157472417166,4.0,0.0,1.5,HOLD,HOLD
2026-09-01,みずほフィナンシャルグループ,8411,8411.T,8621.0,115.0,B,買い候補,15.4,25.6,1.8,12.5,174.0,35.0,49.7,58.8,1.59,6.33,5.56,4.94,5.6,17.4,24.9,3.54,-1.75,7953665.0,8326.4,7961.3,6888.8,234.66,7857.0,8362.0,8793.0,7931.0,9914.0,8269.0,7817.7,15.0,-8.0,1.87,,該当,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,5,8411_20260818_01,2026-08-18,8531.0,12.0,0,1.0549759699918004,8.0,3.0,1.9000000000000057,ACCELERATION,ENTRY
2026-09-01,第一生命ホールディングス,8750,8750.T,1858.0,113.9,B,買い候補,15.3,5.0,1.5,13.6,392.0,28.0,278.3,52.9,0.81,4.56,-3.15,5.35,-3.2,14.5,20.0,-0.25,-5.16,7937760.0,1862.7,1792.3,1519.2,42.46,1750.0,1802.0,1895.0,1709.0,2137.0,1794.3,1741.2,15.0,-8.0,1.87,,該当,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,6,8750_20260827_02,2026-08-27,1817.0,3.0,0,2.256466703357174,11.0,5.0,1.8000000000000114,MATURE,SKIP
2026-09-01,キリンホールディングス,2503,2503.T,3058.0,113.7,B,買い候補,12.6,17.8,1.8,15.1,249.0,9.2,164.9,56.9,0.16,0.16,3.56,-0.73,3.6,20.1,17.2,1.48,-2.39,3047710.0,3013.3,2834.9,2581.4,67.71,2805.5,2966.0,3119.0,2813.0,3517.0,2956.4,2791.5,15.0,-8.0,1.87,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,7,2503_20260818_01,2026-08-18,3000.0,12.0,0,1.9333333333333425,7.0,0.0,0.20000000000000284,HOLD,HOLD
2026-09-01,三菱UFJフィナンシャル・グループ,8306,8306.T,3686.0,113.5,B,買い候補,15.6,24.3,1.8,9.5,261.0,28.8,50.9,59.0,0.77,5.89,3.22,5.08,3.2,21.0,28.4,2.68,-2.97,34561750.0,3589.6,3377.6,2926.0,89.43,3415.0,3575.0,3760.0,3391.0,4239.0,3551.9,3397.9,15.0,-8.0,1.87,,該当,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,8,8306_20260818_01,2026-08-18,3654.0,11.0,0,0.8757525998905225,9.0,1.0,0.7000000000000028,ACCELERATION,ENTRY
2026-09-01,千葉銀行,8331,8331.T,2842.0,113.1,B,買い候補,19.5,25.8,1.5,8.3,227.0,51.8,40.2,60.3,0.98,4.1,8.18,2.06,8.2,24.6,27.2,3.9,-0.05,2264040.0,2735.2,2577.2,2190.5,77.23,2504.0,2757.0,2899.0,2615.0,3268.0,2726.2,2491.5,15.0,-8.0,1.88,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,9,8331_20260818_01,2026-08-18,2837.5,11.0,0,0.1585903083700435,10.0,1.0,0.5999999999999943,ACCELERATION,ENTRY
2026-09-01,ふくおかフィナンシャルグループ,8354,8354.T,7941.0,111.3,B,買い候補,17.6,19.5,1.3,8.7,266.0,13.1,25.8,63.1,1.21,5.37,7.89,3.4,7.9,24.7,21.9,4.69,0.0,638530.0,7585.5,7166.7,6247.9,204.1,7093.0,7703.0,8100.0,7306.0,9132.0,7634.8,7057.5,15.0,-8.0,1.88,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,10,8354_20260821_01,2026-08-21,7564.0,6.0,0,4.984135378106824,13.0,3.0,0.5999999999999943,ACCELERATION,ENTRY
