市場日付,銘柄名,コード,Ticker,株価,総合点,ランク,判定,PER,予想PER,PBR,ROE%,配当利回り%,売上成長率%,利益成長率%,RSI,前日比%,5日%,20日%,MomentumAcceleration%,1か月%,3か月%,6か月%,25日乖離%,60日高値乖離%,20日平均出来高,MA25,MA75,MA200,ATR14,20日安値,買いゾーン下限,買いゾーン上限,損切り目安,利確目安,ATR損切り,Swing損切り,期待利益%,想定損失%,RR比,半導体AI関連,高配当候補,理由,Ver6順位,signal_id,signal_start_date,signal_start_price,SignalAge,days_outside_gate,FirstSignalReturn%,前回Ver6順位,RankVelocity,ScoreVelocity,Phase,Action
2026-09-25,三井住友トラストグループ,8309,8309.T,1775.0,122.0,A,強気買い,13.4,4.8,1.3,10.8,270.0,27.3,59.8,54.5,0.85,0.11,2.36,-0.48,2.4,20.6,49.7,0.82,-1.91,8672240.0,1760.6,1660.7,1419.7,38.61,1716.0,1722.0,1810.0,1633.0,2041.0,1717.1,1707.4,15.0,-8.0,1.87,,該当,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,1,8309_20260818_01,2026-08-18,1734.0,29.0,0,2.3644752018454396,1.0,0.0,1.7999999999999972,HOLD,HOLD
2026-09-25,大和証券グループ本社,8601,8601.T,1809.5,118.0,B,買い候補,14.6,18.4,1.4,11.0,389.0,57.2,82.6,47.7,0.5,-1.47,-0.22,-1.42,-0.2,14.5,26.3,-0.84,-3.7,5100755.0,1824.8,1757.4,1576.1,39.77,1789.5,1755.0,1846.0,1665.0,2081.0,1749.8,1780.6,15.0,-8.0,1.88,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,2,8601_20260818_01,2026-08-18,1771.0,28.0,0,2.1739130434782705,2.0,0.0,-0.5999999999999943,MATURE,SKIP
2026-09-25,松井証券,8628,8628.T,1146.0,116.2,B,買い候補,19.1,23.5,3.6,23.2,490.0,48.3,94.9,46.9,0.17,-3.7,2.5,-4.32,2.5,19.7,21.8,-1.93,-5.68,1099145.0,1168.6,1072.6,966.7,24.51,1116.0,1112.0,1169.0,1054.0,1318.0,1109.2,1110.4,15.0,-8.0,1.87,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,3,8628_20260917_01,2026-09-17,1187.0,6.0,0,-3.4540859309182825,3.0,0.0,-0.09999999999999432,MATURE,SKIP
2026-09-25,日本郵船,9101,9101.T,7288.0,115.0,B,買い候補,14.4,14.2,0.9,7.7,331.0,21.1,37.4,57.8,0.45,0.75,2.06,0.23,2.1,36.2,30.1,1.46,-3.67,2832570.0,7182.8,6173.4,5649.5,194.73,6862.0,7069.0,7434.0,6705.0,8381.0,6995.9,6827.7,15.0,-8.0,1.87,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,4,9101_20260904_02,2026-09-04,7158.0,12.0,0,1.8161497625034828,9.0,5.0,2.5999999999999943,ACCELERATION,ENTRY
2026-09-25,MS&ADインシュアランスグループホールディングス,8725,8725.T,4957.0,114.7,B,買い候補,9.4,12.1,1.1,16.1,282.0,2.4,49.8,45.4,-0.26,-3.9,-2.27,-3.33,-2.3,11.4,30.0,-2.31,-5.76,4453885.0,5074.4,4787.9,4278.4,120.98,4915.0,4808.0,5056.0,4560.0,5701.0,4775.5,4890.4,15.0,-8.0,1.87,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,5,8725_20260818_01,2026-08-18,4985.0,29.0,0,-0.561685055165495,7.0,2.0,2.0,MATURE,SKIP
2026-09-25,豊田通商,8015,8015.T,7416.0,114.7,B,買い候補,21.1,21.1,2.7,16.1,170.0,37.6,40.1,51.5,0.75,1.19,-0.91,1.41,-0.9,22.0,26.1,-0.62,-3.78,2041350.0,7462.5,6789.6,6366.6,213.36,7256.0,7194.0,7564.0,6823.0,8528.0,7096.0,7219.7,15.0,-8.0,1.88,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,6,8015_20260828_01,2026-08-28,7583.0,19.0,0,-2.2022946063563253,8.0,2.0,2.200000000000003,MATURE,SKIP
2026-09-25,関西電力,9503,9503.T,2769.0,114.6,B,買い候補,8.1,8.4,0.9,12.5,289.0,9.8,38.2,48.6,0.13,-5.93,6.85,-7.64,6.8,20.6,13.7,-1.51,-8.49,4691395.0,2811.5,2497.1,2490.7,85.71,2563.5,2686.0,2824.0,2547.0,3184.0,2640.4,2550.7,15.0,-8.0,1.87,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,7,9503_20260911_02,2026-09-11,2957.0,9.0,0,-6.35779506256341,5.0,-2.0,0.7999999999999972,MATURE,SKIP
2026-09-25,第一生命ホールディングス,8750,8750.T,1881.0,114.4,B,買い候補,15.5,5.1,1.5,13.6,385.0,28.0,278.3,52.2,0.56,-0.71,4.38,-1.81,4.4,8.9,41.5,1.74,-3.98,8417200.0,1848.8,1840.6,1577.4,45.19,1783.0,1825.0,1919.0,1731.0,2163.0,1813.2,1774.1,15.0,-8.0,1.88,,該当,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,8,8750_20260911_03,2026-09-11,1833.0,10.0,0,2.6186579378068675,10.0,2.0,2.200000000000003,MATURE,SKIP
2026-09-25,千葉銀行,8331,8331.T,2767.5,113.2,B,買い候補,18.9,25.1,1.5,8.3,234.0,51.8,40.2,51.8,1.3,1.82,-1.04,2.08,-1.0,14.4,44.0,-0.07,-3.27,2759630.0,2769.4,2670.3,2289.8,75.22,2641.0,2684.0,2823.0,2546.0,3183.0,2654.7,2627.8,15.0,-8.0,1.88,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,9,8331_20260818_01,2026-08-18,2837.5,27.0,0,-2.466960352422909,44.0,35.0,12.600000000000009,MATURE,SKIP
2026-09-25,みずほフィナンシャルグループ,8411,8411.T,8509.0,113.1,B,買い候補,15.2,25.3,1.8,12.5,181.0,35.0,49.7,50.4,2.77,-1.04,3.67,-1.95,3.7,10.2,45.2,0.3,-3.2,8368905.0,8483.4,8254.3,7167.0,241.24,8212.0,8254.0,8679.0,7828.0,9785.0,8147.1,8170.9,15.0,-8.0,1.87,,該当,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,10,8411_20260818_01,2026-08-18,8531.0,28.0,0,-0.2578830148868838,6.0,-4.0,-0.6000000000000085,MATURE,SKIP
