市場日付,銘柄名,コード,Ticker,株価,総合点,ランク,判定,PER,予想PER,PBR,ROE%,配当利回り%,売上成長率%,利益成長率%,RSI,前日比%,5日%,20日%,MomentumAcceleration%,1か月%,3か月%,6か月%,25日乖離%,60日高値乖離%,20日平均出来高,MA25,MA75,MA200,ATR14,20日安値,買いゾーン下限,買いゾーン上限,損切り目安,利確目安,ATR損切り,Swing損切り,期待利益%,想定損失%,RR比,半導体AI関連,高配当候補,理由,Ver6順位,signal_id,signal_start_date,signal_start_price,SignalAge,days_outside_gate,FirstSignalReturn%,前回Ver6順位,RankVelocity,ScoreVelocity,Phase,Action
2026-09-24,三井住友トラストグループ,8309,8309.T,1760.0,120.2,A,強気買い,13.3,4.7,1.3,10.8,269.0,27.3,59.8,51.8,-0.48,-2.14,3.41,-2.99,3.4,16.3,42.7,0.06,-2.74,8464335.0,1758.9,1656.5,1416.3,39.48,1700.0,1707.0,1795.0,1619.0,2024.0,1700.8,1691.5,15.0,-8.0,1.87,,該当,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,1,8309_20260818_01,2026-08-18,1734.0,28.0,0,1.4994232987312506,1.0,0.0,1.2999999999999972,MATURE,SKIP
2026-09-24,大和証券グループ本社,8601,8601.T,1835.0,118.6,B,買い候補,14.8,18.6,1.4,11.0,379.0,57.2,82.6,51.7,-0.57,-2.03,2.71,-2.71,2.7,15.1,27.1,0.57,-2.34,4920500.0,1824.6,1754.6,1573.6,38.88,1789.5,1780.0,1872.0,1688.0,2110.0,1776.7,1780.6,15.0,-8.0,1.87,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,2,8601_20260818_01,2026-08-18,1771.0,27.0,0,3.613777526821016,3.0,1.0,1.5,MATURE,SKIP
2026-09-24,松井証券,8628,8628.T,1161.0,116.3,B,買い候補,19.3,23.7,3.7,23.2,478.0,48.3,94.9,50.3,-0.94,-4.44,5.07,-5.71,5.1,20.7,21.8,-0.57,-4.44,1073795.0,1167.7,1070.0,965.1,25.0,1105.0,1126.0,1184.0,1068.0,1335.0,1123.5,1099.5,15.0,-8.0,1.87,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,3,8628_20260917_01,2026-09-17,1187.0,5.0,0,-2.1903959561920816,2.0,-1.0,-1.2999999999999972,MATURE,SKIP
2026-09-24,LINEヤフー,4689,4689.T,521.8,114.0,B,買い候補,18.7,24.4,1.2,8.3,205.0,13.1,24.1,47.7,-2.79,-6.65,-2.23,-6.1,-2.2,28.3,33.7,-2.74,-7.63,18721880.0,536.5,472.2,428.1,15.39,510.8,506.0,532.0,480.0,600.0,498.7,508.2,15.0,-8.0,1.87,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,4,4689_20260903_02,2026-09-03,533.9,14.0,0,-2.2663420116126654,6.0,2.0,0.0,MATURE,SKIP
2026-09-24,関西電力,9503,9503.T,2826.5,113.8,B,買い候補,8.3,8.6,0.9,12.5,275.0,9.8,38.2,52.6,-2.72,-5.74,9.47,-8.1,9.5,23.7,11.3,0.98,-6.59,4439035.0,2799.1,2492.2,2490.2,84.59,2563.5,2742.0,2883.0,2600.0,3250.0,2699.6,2550.7,15.0,-8.0,1.87,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,5,9503_20260911_02,2026-09-11,2957.0,8.0,0,-4.413256679066624,8.0,3.0,0.8999999999999915,MATURE,SKIP
2026-09-24,みずほフィナンシャルグループ,8411,8411.T,8392.0,113.7,B,買い候補,15.0,24.9,1.8,12.5,177.0,35.0,49.7,45.7,-1.21,-4.53,3.5,-5.4,3.5,7.3,38.0,-1.14,-4.53,8150455.0,8488.8,8245.2,7152.0,234.48,8099.0,8140.0,8560.0,7721.0,9651.0,8040.3,8058.5,15.0,-8.0,1.88,,該当,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,6,8411_20260818_01,2026-08-18,8531.0,27.0,0,-1.62935177587622,11.0,5.0,2.9000000000000057,MATURE,SKIP
2026-09-24,MS&ADインシュアランスグループホールディングス,8725,8725.T,5034.0,112.7,B,買い候補,9.5,12.2,1.1,16.1,268.0,2.4,49.8,48.9,-3.51,-3.32,2.17,-3.87,2.2,9.1,27.5,-0.87,-4.3,4226835.0,5078.1,4780.3,4270.8,120.41,4915.0,4883.0,5135.0,4631.0,5789.0,4853.4,4890.4,15.0,-8.0,1.87,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,7,8725_20260818_01,2026-08-18,4985.0,28.0,0,0.9829488465396219,5.0,-2.0,-2.0,MATURE,SKIP
2026-09-24,豊田通商,8015,8015.T,7432.0,112.5,B,買い候補,21.2,21.1,2.7,16.1,167.0,37.6,40.1,52.0,-0.42,-1.0,0.94,-1.23,0.9,21.2,19.6,-0.42,-3.57,2031435.0,7463.6,6777.7,6354.6,218.92,7256.0,7209.0,7581.0,6837.0,8547.0,7103.6,7219.7,15.0,-8.0,1.87,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,8,8015_20260828_01,2026-08-28,7583.0,18.0,0,-1.991296320717395,13.0,5.0,2.299999999999997,MATURE,SKIP
2026-09-24,日本郵船,9101,9101.T,7361.0,112.4,B,買い候補,14.6,14.4,1.0,7.7,320.0,21.1,37.4,60.8,-1.72,0.33,2.24,-0.23,2.2,39.6,22.3,2.71,-2.71,2967030.0,7166.9,6152.5,5637.7,194.99,6862.0,7140.0,7508.0,6772.0,8465.0,7068.5,6827.7,15.0,-8.0,1.87,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,9,9101_20260904_02,2026-09-04,7158.0,11.0,0,2.8359877060631478,9.0,0.0,-0.5,HOLD,HOLD
2026-09-24,第一生命ホールディングス,8750,8750.T,1891.5,112.2,B,買い候補,15.6,5.1,1.5,13.6,376.0,28.0,278.3,53.9,-1.15,-1.23,6.44,-2.84,6.4,4.4,38.0,2.35,-3.45,8174115.0,1848.1,1838.0,1574.1,44.74,1783.0,1835.0,1929.0,1740.0,2175.0,1824.4,1774.1,15.0,-8.0,1.87,,該当,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,10,8750_20260911_03,2026-09-11,1833.0,9.0,0,3.1914893617021267,12.0,2.0,2.0,MATURE,SKIP
