市場日付,銘柄名,コード,Ticker,株価,総合点,ランク,判定,PER,予想PER,PBR,ROE%,配当利回り%,売上成長率%,利益成長率%,RSI,前日比%,5日%,20日%,MomentumAcceleration%,1か月%,3か月%,6か月%,25日乖離%,60日高値乖離%,20日平均出来高,MA25,MA75,MA200,ATR14,20日安値,買いゾーン下限,買いゾーン上限,損切り目安,利確目安,ATR損切り,Swing損切り,期待利益%,想定損失%,RR比,半導体AI関連,高配当候補,理由,Ver6順位,signal_id,signal_start_date,signal_start_price,SignalAge,days_outside_gate,FirstSignalReturn%,前回Ver6順位,RankVelocity,ScoreVelocity,Phase,Action
2026-09-08,三井住友トラストグループ,8309,8309.T,1771.5,121.9,A,強気買い,13.6,4.8,1.3,10.8,267.0,27.3,59.8,57.3,-0.59,-2.1,5.54,-3.49,5.5,19.7,39.4,2.23,-2.1,8453375.0,1732.9,1612.6,1384.9,40.8,1675.5,1718.0,1807.0,1630.0,2037.0,1710.3,1667.1,15.0,-8.0,1.88,,該当,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,1,8309_20260818_01,2026-08-18,1734.0,16.0,0,2.1626297577854725,1.0,0.0,-0.09999999999999432,MATURE,SKIP
2026-09-08,野村ホールディングス,8604,8604.T,1662.5,121.9,A,強気買い,12.5,18.3,1.3,11.2,308.0,31.2,42.0,63.4,0.39,1.34,7.26,-0.47,7.3,19.9,36.0,4.88,-0.39,8458390.0,1585.2,1494.2,1359.5,37.76,1497.0,1613.0,1696.0,1530.0,1912.0,1605.9,1489.5,15.0,-8.0,1.88,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,2,8604_20260818_01,2026-08-18,1554.0,16.0,0,6.981981981981988,2.0,0.0,-0.09999999999999432,HOLD,HOLD
2026-09-08,大和証券グループ本社,8601,8601.T,1857.5,119.6,B,買い候補,15.0,18.9,1.4,11.0,375.0,57.2,82.6,57.7,-0.48,-0.16,3.86,-1.13,3.9,18.8,24.6,2.46,-1.14,4357045.0,1813.0,1714.2,1546.8,39.41,1719.0,1802.0,1895.0,1709.0,2136.0,1798.4,1710.4,15.0,-8.0,1.88,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,3,8601_20260818_01,2026-08-18,1771.0,15.0,0,4.884246188594021,3.0,0.0,-0.4000000000000057,MATURE,SKIP
2026-09-08,みずほフィナンシャルグループ,8411,8411.T,8655.0,114.8,B,買い候補,15.6,25.7,1.8,12.5,172.0,35.0,49.7,57.3,-0.63,-0.48,4.99,-1.73,5.0,13.7,33.6,2.37,-1.37,8188330.0,8454.6,8097.0,6999.1,233.79,7966.0,8395.0,8828.0,7963.0,9953.0,8304.3,7926.2,15.0,-8.0,1.88,,該当,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,4,8411_20260818_01,2026-08-18,8531.0,16.0,0,1.453522447544242,6.0,2.0,-1.2000000000000028,MATURE,SKIP
2026-09-08,LINEヤフー,4689,4689.T,526.6,114.0,B,買い候補,18.9,24.6,1.2,8.3,211.0,13.1,24.1,56.5,0.98,-6.06,7.84,-8.03,7.8,29.2,36.4,2.09,-6.06,19455910.0,515.8,456.6,422.5,14.2,487.1,511.0,537.0,484.0,606.0,505.3,484.7,15.1,-8.1,1.86,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,5,4689_20260903_02,2026-09-03,533.9,2.0,0,-1.367297246675403,9.0,4.0,0.0,MATURE,SKIP
2026-09-08,豊田通商,8015,8015.T,7626.0,113.5,B,買い候補,21.4,21.7,2.8,16.1,163.0,37.6,40.1,60.7,-0.7,-1.05,3.33,-1.88,3.3,25.2,22.4,3.06,-1.05,1913620.0,7399.9,6692.4,6234.8,232.82,6929.0,7397.0,7779.0,7016.0,8770.0,7276.8,6894.4,15.0,-8.0,1.88,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,6,8015_20260828_01,2026-08-28,7583.0,6.0,0,0.5670578926546321,11.0,5.0,0.5999999999999943,MATURE,SKIP
2026-09-08,千葉銀行,8331,8331.T,2791.5,113.4,B,買い候補,19.1,25.3,1.5,8.3,227.0,51.8,40.2,52.3,-0.85,-2.22,4.39,-3.32,4.4,14.7,33.7,0.73,-2.43,2164420.0,2771.4,2616.7,2230.8,74.17,2690.0,2708.0,2847.0,2568.0,3210.0,2680.2,2676.6,15.0,-8.0,1.87,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,7,8331_20260818_01,2026-08-18,2837.5,15.0,0,-1.6211453744493398,8.0,1.0,-0.5999999999999943,MATURE,SKIP
2026-09-08,MS&ADインシュアランスグループホールディングス,8725,8725.T,5100.0,113.2,B,買い候補,9.6,12.4,1.1,16.1,272.0,2.4,49.8,56.9,-0.95,-1.68,5.61,-3.08,5.6,10.9,26.2,2.47,-2.67,3828640.0,4977.2,4678.1,4189.0,112.54,4755.0,4947.0,5202.0,4692.0,5865.0,4931.2,4731.2,15.0,-8.0,1.87,,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,8,8725_20260818_01,2026-08-18,4985.0,16.0,0,2.306920762286868,4.0,-4.0,-5.299999999999997,MATURE,SKIP
2026-09-08,アドバンテスト,6857,6857.T,34520.0,113.0,B,買い候補,67.2,145.2,24.0,56.9,17.0,39.3,95.3,54.1,0.12,3.42,0.76,3.23,0.8,36.8,34.4,0.36,-8.63,7858285.0,34395.6,30784.9,26389.6,1793.77,31740.0,33484.0,35210.0,31758.0,39698.0,31829.3,31581.3,15.0,-8.0,1.87,該当,,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,9,6857_20260903_02,2026-09-03,32300.0,3.0,0,6.8730650154798845,21.0,12.0,5.0,ACCELERATION,ENTRY
2026-09-08,三菱UFJフィナンシャル・グループ,8306,8306.T,3677.0,111.8,B,買い候補,15.9,24.2,1.8,9.5,259.0,28.8,50.9,54.6,-0.92,-0.62,4.76,-1.81,4.8,15.5,35.8,1.83,-3.21,35318860.0,3611.0,3432.0,2968.9,90.6,3415.0,3567.0,3751.0,3383.0,4229.0,3541.1,3397.9,15.0,-8.0,1.88,,該当,200日線上、75日線上、RSI適正、3か月上昇、6か月上昇、25日線付近、PER良好、PBR良好、ROE良好、配当あり、売上成長、利益成長、値動き安定、下落浅い,10,8306_20260818_01,2026-08-18,3654.0,15.0,0,0.6294471811713276,10.0,0.0,-1.9000000000000057,MATURE,SKIP
