date,model_version,code,name,close,return_5d,return_20d,momentum_acceleration,ma25_distance,volume_ratio_20d,drawdown_252d_high,peak_age,higher_low,ma5_rising,volatility_contracting,long_adjustment,high_base,early_price_setup,confirm_setup,early_grade,margin_data_available,margin_buy_latest,margin_sell_latest,margin_buy_change_4obs_pct,margin_buy_change_13obs_pct,strategy,reason,margin_date
2026-08-25,7.1-EARLY-RESEARCH,4568,第一三共,2829.5,4.7962962962962985,0.248007085916746,4.734294524817112,2.7571379803746465,0.6145215551371995,-32.276208712302534,212,True,True,True,True,False,False,False,A,False,,,,,NONE,長期調整後 / 安値切り上げ / 5日線上向き / 勢い改善 / 25日線付近,
2026-08-25,7.1-EARLY-RESEARCH,3861,王子ホールディングス,869.2,0.3231763619575334,-1.4959202175883868,0.6971564163546301,-0.2712365356990487,0.7016945116869717,-12.264055718179067,121,False,True,True,False,True,False,False,B,False,,,,,NONE,高値持ち合い後 / 5日線上向き / 勢い改善 / 25日線付近,
2026-08-25,7.1-EARLY-RESEARCH,2871,ニチレイ,2174.0,1.5176278309596114,-0.9792757913914872,1.7624467788074831,-0.51527049412885,0.4893415662371526,-8.231321232587586,18,True,True,True,False,False,False,False,B,False,,,,,NONE,安値切り上げ / 5日線上向き / 勢い改善 / 25日線付近,
2026-08-25,7.1-EARLY-RESEARCH,4021,日産化学,8185.0,1.5634694130785445,5.558421459891672,0.1738640481056264,5.162941530175402,0.7758189053153082,-5.995176294935112,35,True,True,True,False,True,False,False,B,False,,,,,NONE,高値持ち合い後 / 安値切り上げ / 5日線上向き / 勢い改善,
2026-08-25,7.1-EARLY-RESEARCH,4502,武田薬品工業,5813.0,1.9466853735531364,0.7626971745536393,1.7560110799147266,3.599332744018935,0.7265055278638681,-3.646610309961873,97,True,True,True,False,True,False,False,B,False,,,,,NONE,高値持ち合い後 / 安値切り上げ / 5日線上向き / 勢い改善,
2026-08-25,7.1-EARLY-RESEARCH,2269,明治ホールディングス,4411.0,3.9349670122525993,16.32383966244726,-0.1459929033592155,9.86301369863014,1.258126383776847,-0.4288939051918738,0,True,True,True,False,False,False,False,C,False,,,,,NONE,安値切り上げ / 5日線上向き / 出来高1.3倍,
2026-08-25,7.1-EARLY-RESEARCH,1928,積水ハウス,3460.0,2.30632761679479,-4.918933773014567,3.536061060048432,-0.4476976372152941,0.6919115968308298,-9.707724425887266,121,False,True,True,False,True,False,False,B,False,,,,,NONE,高値持ち合い後 / 5日線上向き / 勢い改善 / 25日線付近,
2026-08-25,7.1-EARLY-RESEARCH,1925,大和ハウス工業,4709.0,2.39182430963254,-0.6540084388185652,2.555326419337181,1.479195579653303,0.8995143927701206,-18.880275624461675,129,False,True,True,True,False,False,False,B,False,,,,,NONE,長期調整後 / 5日線上向き / 勢い改善 / 25日線付近,
2026-08-25,7.1-EARLY-RESEARCH,4452,花王,3614.0,3.1098430813124134,10.048721071863586,0.5976628133465169,5.336178051368146,0.6958373659873106,-48.42300556586271,233,True,True,True,True,False,False,False,B,False,,,,,NONE,長期調整後 / 安値切り上げ / 5日線上向き / 勢い改善,
2026-08-25,7.1-EARLY-RESEARCH,4503,アステラス製薬,2415.0,4.522830556156676,9.2760180995475,2.2038260312698013,5.908975292291219,0.6458323620831043,-11.1152005888848,93,True,True,True,False,True,False,False,B,False,,,,,NONE,高値持ち合い後 / 安値切り上げ / 5日線上向き / 勢い改善,
2026-08-25,7.1-EARLY-RESEARCH,4506,住友ファーマ,1442.0,4.872727272727273,10.880430603613988,2.152619621823776,8.723516549800191,0.5570176244165208,-56.14355231143553,127,True,True,True,True,False,False,False,B,False,,,,,NONE,長期調整後 / 安値切り上げ / 5日線上向き / 勢い改善,
2026-08-25,7.1-EARLY-RESEARCH,2501,サッポロビール,1933.5,0.0258665287118375,-6.049562682215748,1.5382571992657743,-2.668009061162846,0.6190743532647436,-76.64008698803914,179,False,False,True,True,False,False,False,C,False,,,,,NONE,長期調整後 / 勢い改善 / 25日線付近,
2026-08-25,7.1-EARLY-RESEARCH,1808,長谷工コーポレーション,2867.0,2.2650258605314777,0.561206594177488,2.1247242119871057,2.837261020840054,0.6984656210662402,-18.804871141319733,130,True,True,True,True,False,False,False,A,False,,,,,NONE,長期調整後 / 安値切り上げ / 5日線上向き / 勢い改善 / 25日線付近,
2026-08-25,7.1-EARLY-RESEARCH,4578,大塚ホールディングス,12090.0,0.4152823920265724,6.754966887417213,-1.2734593298277308,2.3136942944671057,0.367607095212214,-5.509964830011727,10,True,True,True,False,False,False,False,C,False,,,,,NONE,安値切り上げ / 5日線上向き / 25日線付近,
2026-08-25,7.1-EARLY-RESEARCH,1721,コムシスホールディングス,5355.0,0.7146887342486474,0.1496166074434368,0.6772845823877882,1.5319858935952446,0.6219690872696506,-13.781999677990663,73,False,False,True,False,True,False,False,C,False,,,,,NONE,高値持ち合い後 / 勢い改善 / 25日線付近,
2026-08-25,7.1-EARLY-RESEARCH,1801,大成建設,12805.0,0.8664828672705793,-7.444886158294183,2.727704406844125,-1.877394636015328,0.9821740390402663,-38.08027079303675,118,False,False,True,True,False,False,False,C,False,,,,,NONE,長期調整後 / 勢い改善 / 25日線付近,
